piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
asap/Chopin_Etudes_op_10_4_Knoll03M/track.npy,asap,1,0.992,0.9584664536741214,0.9584664536741214,0.9873417721518988,1.0,1.0
asap/Chopin_Etudes_op_10_4_Kurz03M/track.npy,asap,1,0.9856915739268679,0.9587301587301588,0.9587301587301588,0.4632768361581921,0.2857142857142857,0.2857142857142857
asap/Chopin_Etudes_op_10_4_LeeSH03M/track.npy,asap,1,0.9904153354632588,0.9488817891373802,0.9488817891373802,0.9873417721518988,1.0,1.0
asap/Chopin_Etudes_op_10_4_Sladek03M/track.npy,asap,1,0.9551282051282052,0.8370607028753994,0.8370607028753994,0.6120218579234973,0.3942307692307692,0.3942307692307692
asap/Chopin_Etudes_op_10_4_Yi03M/track.npy,asap,1,0.9713375796178344,0.9331210191082803,0.9331210191082803,0.9493670886075949,0.9873417721518988,0.9873417721518988
asap/Chopin_Etudes_op_10_4_ZhangE03M/track.npy,asap,1,0.9967948717948718,0.9456869009584664,0.9456869009584664,0.9230769230769232,0.7444444444444445,0.7444444444444445
asap/Chopin_Etudes_op_10_4_ZhaoA03M/track.npy,asap,1,0.9904458598726115,0.9522292993630573,0.9522292993630573,0.9746835443037974,1.0,1.0
asap/Chopin_Etudes_op_25_11_KimSuyeon03M/track.npy,asap,1,0.9095816464237517,0.8537234042553191,0.8537234042553191,0.8648648648648649,0.8191489361702128,0.8191489361702128
asap/Chopin_Etudes_op_25_11_KyykhynenT10M/track.npy,asap,1,0.9525065963060685,0.9238845144356955,0.9238845144356955,0.8811881188118812,0.6822429906542056,0.6822429906542056
asap/Chopin_Etudes_op_25_11_Lisiecki07M/track.npy,asap,1,0.8281622911694512,0.6543478260869565,0.6543478260869565,0.6465517241379309,0.3795620437956204,0.3795620437956204
asap/Chopin_Etudes_op_25_11_MiyashitaM03M/track.npy,asap,1,0.9261744966442953,0.8938992042440318,0.8938992042440318,0.8036529680365297,0.47580645161290325,0.47580645161290325
asap/Chopin_Etudes_op_25_11_Sham02M/track.npy,asap,1,0.9305373525557011,0.9090909090909091,0.9090909090909091,0.8018018018018018,0.47244094488188976,0.47244094488188976
asap/Chopin_Etudes_op_25_11_Shychko03M/track.npy,asap,1,0.9218543046357617,0.8865435356200527,0.8865435356200527,0.7657657657657658,0.4140625,0.4140625
asap/Chopin_Etudes_op_25_11_Song02M/track.npy,asap,1,0.9163346613545816,0.8888888888888888,0.8888888888888888,0.8947368421052632,0.8947368421052632,0.8947368421052632
asap/Chopin_Etudes_op_25_11_WangA02M/track.npy,asap,1,0.9078771695594126,0.8773333333333333,0.8773333333333333,0.7850467289719626,0.525,0.525
asap/Chopin_Sonata_3_4th_GarritsonL11M/track.npy,asap,1,0.9115281501340482,0.85,0.85,0.7542857142857143,0.6214285714285714,0.6214285714285714
asap/Chopin_Sonata_3_4th_HuangSW06M/track.npy,asap,1,0.9226618705035972,0.8568872987477638,0.8568872987477638,0.8545454545454546,0.8035714285714286,0.8035714285714286
asap/Chopin_Sonata_3_4th_KimSJ10M/track.npy,asap,1,0.7959479015918959,0.4591961023142509,0.4591961023142509,0.7308319738988579,0.49698795180722893,0.49698795180722893
asap/Chopin_Sonata_3_4th_KimSY23M/track.npy,asap,1,0.8836065573770491,0.6666666666666666,0.6666666666666666,0.8527918781725888,0.662379421221865,0.662379421221865
asap/Haydn_Keyboard_Sonatas_39-1_Yarden07M/track.npy,asap,1,0.7664835164835164,0.4084507042253521,0.4084507042253521,0.7770700636942675,0.6993865030674846,0.6993865030674846
asap/Haydn_Keyboard_Sonatas_48-2_GarritsonL03M/track.npy,asap,1,0.6864310148232611,0.05759162303664921,0.875,0.6438356164383562,0.024390243902439025,0.5298013245033113
asap/Haydn_Keyboard_Sonatas_48-2_PrjevalskayaM03M/track.npy,asap,1,0.8076535750251762,0.41986062717770034,0.41986062717770034,0.711018711018711,0.32752613240418116,0.32752613240418116
asap/Mozart_Piano_Sonatas_12-3_MunA05M/track.npy,asap,1,0.9803921568627451,0.9631147540983607,0.9631147540983607,0.882882882882883,0.6458333333333334,0.6458333333333334
asap/Mozart_Piano_Sonatas_12-3_WuuE04M/track.npy,asap,1,0.925586136595311,0.848,0.848,0.8243243243243242,0.5416666666666666,0.5416666666666666
asap/Schubert_Impromptu_op.90_D.899_4_no_repeat_Huang10M/track.npy,asap,1,0.8565710473649099,0.6621621621621622,0.6621621621621622,0.744186046511628,0.4889705882352941,0.4889705882352941
asap/Schubert_Impromptu_op.90_D.899_4_no_repeat_Lin11M/track.npy,asap,1,0.8818481848184818,0.7047970479704797,0.7047970479704797,0.8202959830866807,0.5129151291512916,0.5129151291512916
asap/Schubert_Impromptu_op.90_D.899_4_no_repeat_LuoJ09M/track.npy,asap,1,0.8201133144475921,0.5399753997539976,0.5399753997539976,0.7858719646799116,0.43911439114391143,0.43911439114391143
asap/Schubert_Impromptu_op.90_D.899_4_no_repeat_WongWY08M/track.npy,asap,1,0.7025365103766334,0.3862238622386224,0.3862238622386224,0.6870588235294117,0.34317343173431736,0.34317343173431736
asap/Schubert_Moment_Musical_no_1_MunA10M/track.npy,asap,1,0.8085106382978724,0.5283018867924528,0.5283018867924528,0.5767195767195766,0.2555066079295154,0.2555066079295154
